1600 6162
499 500 19.56
64 105 2.52
1135 1176 44.55
1074 1075 42.14
7 48 0.27
1053 1054 41.30
1341 1382 52.64
532 573 20.88
149 190 5.86
1368 1369 53.66
406 446 15.92
287 326 11.24
802 842 31.46
292 331 11.44
223 263 8.75
1197 1198 46.97
217 258 8.52
1289 1329 50.58
1165 1204 45.70
915 956 35.93
1148 1149 45.04
270 271 10.58
29 68 1.13
1487 1527 58.35
212 253 8.32
1194 1195 46.85
626 667 24.58
185 224 7.25
1533 1572 60.15
408 409 15.98
486 487 19.04
487 488 19.08
1512 1553 59.36
1125 1165 44.14
650 690 25.50
391 392 15.33
617 658 24.22
580 620 22.76
1523 1563 59.76
1593 1594 61.56
1461 1500 57.33
1231 1270 48.31
883 884 34.62
281 322 11.02
1284 1325 50.39
1272 1311 49.92
599 638 23.51
919 959 36.08
494 535 19.39
1273 1312 49.96
385 386 15.09
1529 1570 60.01
1357 1396 53.26
1387 1388 54.42
108 148 4.24
424 464 16.64
625 666 24.54
523 564 20.52
1032 1071 40.50
109 149 4.28
176 215 6.89
439 478 17.23
636 637 24.95
593 594 23.26
1211 1252 47.53
597 636 23.43
474 513 18.60
740 741 29.02
559 600 21.96
401 441 15.72
8 47 0.29
1403 1442 55.04
86 126 3.36
837 877 32.86
1504 1545 59.04
425 465 16.68
746 787 29.29
263 264 10.30
548 587 21.50
603 604 23.63
1092 1132 42.85
1424 1425 55.87
1150 1151 45.12
962 1003 37.75
618 658 24.25
171 212 6.71
267 268 10.46
799 800 31.35
1492 1533 58.56
970 1009 38.05
578 619 22.69
478 519 18.78
842 843 33.01
779 818 30.56
438 439 17.18
471 512 18.50
39 80 1.55
927 966 36.36
1220 1260 47.88
773 812 30.32
1346 1385 52.82
739 778 28.99
1396 1435 54.79
284 285 11.11
1152 1193 45.23
1149 1188 45.09
484 525 18.99
683 724 26.80
520 559 20.40
75 116 2.96
153 194 6.02
1302 1303 51.08
598 599 23.46
538 579 21.12
986 1026 38.70
1149 1190 45.11
243 283 9.52
1242 1243 48.71
715 755 28.07
174 175 6.80
248 249 9.70
596 636 23.40
1375 1414 53.95
998 999 39.16
1355 1395 53.19
48 88 1.87
1456 1457 57.12
507 547 19.90
1492 1531 58.54
1355 1356 53.17
831 870 32.61
296 297 11.59
241 282 9.45
805 845 31.58
1286 1326 50.46
1203 1242 47.19
1236 1277 48.53
22 63 0.87
55 94 2.14
1519 1560 59.64
721 722 28.27
949 950 37.23
43 84 1.68
1420 1459 55.72
773 814 30.34
264 303 10.35
712 753 27.96
1016 1057 39.88
811 851 31.82
1392 1431 54.63
1527 1568 59.93
886 887 34.74
596 635 23.39
908 948 35.64
199 240 7.83
124 163 4.84
751 790 29.47
845 884 33.14
1527 1567 59.92
496 537 19.47
1411 1452 55.38
74 115 2.92
768 769 30.11
1311 1351 51.46
1511 1551 59.31
712 713 27.93
1012 1051 39.70
970 1011 38.07
328 329 12.84
1117 1118 43.83
757 796 29.71
1241 1282 48.70
949 989 37.25
263 304 10.33
1163 1202 45.62
119 120 4.66
312 353 12.26
337 378 13.23
964 1004 37.82
1310 1349 51.41
623 624 24.43
1499 1538 58.82
965 1004 37.85
648 688 25.42
1021 1060 40.06
56 57 2.17
354 394 13.90
1237 1276 48.55
630 671 24.74
873 874 34.25
1362 1403 53.45
781 821 30.65
777 818 30.50
1507 1546 59.14
98 99 3.82
797 837 31.29
1410 1449 55.32
1475 1476 57.88
1145 1185 44.94
1270 1310 49.85
1343 1383 52.71
1429 1469 56.09
1514 1554 59.43
663 664 26.00
1251 1291 49.09
998 1039 39.19
1558 1599 61.17
1031 1070 40.46
1566 1567 61.29
259 300 10.17
430 471 16.89
609 610 23.87
1551 1591 60.88
1140 1141 44.72
605 645 23.73
1509 1548 59.22
1087 1128 42.66
820 861 32.19
1344 1385 52.76
618 657 24.24
1461 1501 57.34
884 924 34.68
1438 1439 56.43
693 732 27.18
1165 1205 45.71
1041 1081 40.84
782 823 30.70
1016 1055 39.86
1217 1218 47.74
143 184 5.62
1365 1366 53.54
1473 1513 57.82
1365 1404 53.55
1100 1141 43.18
158 198 6.21
975 1016 38.27
1412 1453 55.42
1069 1110 41.97
1291 1330 50.65
259 260 10.14
1052 1092 41.28
1173 1174 46.01
713 754 28.00
932 973 36.58
130 169 5.08
679 720 26.67
976 977 38.28
817 858 32.07
77 118 3.04
1366 1407 53.61
212 213 8.29
1481 1482 58.10
909 949 35.68
978 1017 38.37
839 840 32.92
1292 1331 50.69
267 306 10.47
1469 1510 57.67
1441 1442 56.53
772 773 30.27
1346 1386 52.83
1274 1314 50.01
549 550 21.53
140 181 5.50
694 735 27.24
1388 1427 54.47
719 720 28.21
1486 1526 58.31
162 163 6.32
289 328 11.32
876 877 34.37
433 434 16.98
546 586 21.43
371 412 14.56
276 316 10.84
1279 1319 50.21
384 423 15.06
1289 1328 50.57
1187 1228 46.60
522 562 20.47
1128 1129 44.24
1490 1530 58.47
321 362 12.59
260 301 10.21
1313 1354 51.55
1536 1577 60.29
16 55 0.61
591 630 23.19
159 199 6.25
1454 1495 57.07
1301 1302 51.04
1339 1379 52.55
1141 1142 44.76
719 758 28.22
559 560 21.93
1081 1082 42.40
1216 1256 47.72
139 179 5.45
1369 1409 53.72
991 1032 38.91
934 974 36.65
642 643 25.16
859 898 33.70
554 593 21.74
1187 1188 46.57
536 577 21.04
281 321 11.01
1429 1468 56.08
614 615 24.07
1517 1557 59.55
521 522 20.42
449 488 17.60
92 133 3.61
69 109 2.71
740 779 29.03
540 579 21.18
875 914 34.34
132 133 5.15
878 879 34.45
566 567 22.18
780 821 30.62
1556 1596 61.08
708 747 27.78
1426 1427 55.95
1462 1502 57.38
313 353 12.29
853 892 33.46
840 879 32.96
760 800 29.83
43 82 1.66
787 827 30.89
1324 1365 51.96
1336 1375 52.42
456 495 17.88
1493 1532 58.58
1444 1485 56.67
1176 1177 46.13
801 802 31.41
1103 1104 43.27
275 316 10.81
388 389 15.21
397 437 15.59
1535 1574 60.23
182 183 7.12
549 589 21.55
1102 1143 43.26
231 272 9.08
1142 1143 44.80
1252 1293 49.14
1409 1448 55.28
744 784 29.20
292 293 11.43
1219 1260 47.85
1124 1165 44.11
775 814 30.40
1017 1056 39.90
680 719 26.68
90 131 3.53
1005 1045 39.43
922 962 36.17
1499 1500 58.81
589 630 23.13
20 21 0.76
626 666 24.57
1476 1515 57.93
1041 1042 40.83
565 604 22.15
279 280 10.94
311 350 12.20
502 503 19.68
859 860 33.69
635 674 24.92
1511 1550 59.30
1379 1418 54.11
892 933 35.01
95 134 3.71
499 540 19.59
1365 1406 53.57
1502 1542 58.95
858 897 33.66
132 173 5.18
376 377 14.73
118 157 4.63
234 275 9.20
1298 1339 50.95
80 119 3.13
65 104 2.54
589 629 23.12
1239 1240 48.62
152 192 5.97
228 229 8.93
1279 1280 50.19
994 1035 39.03
33 74 1.31
823 824 32.28
1088 1089 42.67
580 619 22.75
197 237 7.74
1472 1511 57.77
505 545 19.82
17 18 0.64
1556 1595 61.07
855 894 33.54
722 723 28.30
1427 1428 55.99
1055 1095 41.40
368 407 14.42
557 598 21.88
284 325 11.14
704 743 27.62
945 946 37.07
1349 1390 52.96
129 170 5.06
1262 1263 49.51
1104 1143 43.32
500 540 19.62
1112 1113 43.63
909 910 35.66
857 897 33.63
1155 1195 45.34
1471 1512 57.75
717 756 28.14
1534 1573 60.19
692 733 27.16
946 986 37.13
490 491 19.20
1507 1547 59.15
824 864 32.34
614 653 24.08
1465 1506 57.51
1102 1141 43.24
1469 1509 57.66
529 569 20.75
1477 1517 57.98
1322 1363 51.88
1468 1469 57.60
75 115 2.95
530 571 20.80
1436 1477 56.38
412 413 16.14
927 968 36.38
1476 1477 57.92
1238 1239 48.58
392 393 15.37
1171 1210 45.94
1393 1432 54.67
1043 1082 40.91
1259 1260 49.39
202 241 7.90
617 618 24.19
1095 1096 42.95
803 804 31.48
1402 1443 55.02
722 761 28.31
15 55 0.58
1454 1494 57.06
1494 1533 58.62
1067 1106 41.87
535 576 21.00
1521 1561 59.68
1285 1286 50.40
569 610 22.33
606 645 23.76
724 765 28.41
194 235 7.63
301 342 11.82
488 489 19.12
1494 1495 58.61
383 424 15.04
582 583 22.82
979 1018 38.41
976 1017 38.31
1383 1423 54.28
204 245 8.00
608 609 23.83
281 282 11.00
1415 1416 55.51
190 191 7.44
1020 1021 40.01
945 985 37.09
345 386 13.55
1249 1250 48.99
1276 1315 50.08
257 258 10.06
1545 1584 60.63
805 846 31.59
1189 1229 46.67
1458 1459 57.20
75 76 2.93
1231 1272 48.33
1382 1422 54.24
420 461 16.49
270 309 10.59
1159 1198 45.49
1096 1135 43.00
510 549 20.01
264 265 10.34
953 994 37.42
364 405 14.28
208 209 8.13
143 182 5.60
1214 1215 47.62
1316 1357 51.67
1421 1460 55.76
130 131 5.07
939 980 36.86
999 1000 39.20
994 1034 39.02
1514 1515 59.41
1075 1115 42.20
571 612 22.41
1430 1431 56.11
767 807 30.09
158 197 6.20
636 677 24.98
59 60 2.29
1240 1279 48.66
511 551 20.06
253 294 9.93
485 524 19.01
1403 1444 55.06
773 813 30.33
1159 1160 45.48
77 78 3.01
752 792 29.52
1473 1512 57.81
576 577 22.58
1382 1423 54.25
455 495 17.85
932 933 36.55
1232 1273 48.37
1318 1358 51.74
651 692 25.55
125 165 4.89
415 455 16.28
720 760 28.26
422 461 16.55
1290 1330 50.62
729 770 28.61
27 28 1.04
1403 1404 55.03
1005 1044 39.42
15 54 0.57
200 239 7.84
242 243 9.46
915 954 35.91
1025 1065 40.23
1107 1146 43.44
1387 1427 54.44
1328 1367 52.10
1210 1249 47.47
735 774 28.83
564 605 22.13
1356 1357 53.21
1286 1325 50.45
115 155 4.52
987 988 38.72
4 43 0.13
1356 1397 53.24
1317 1358 51.71
1572 1573 61.35
38 79 1.51
836 875 32.81
1571 1572 61.34
985 1024 38.65
1244 1245 48.79
897 898 35.18
1025 1064 40.22
788 789 30.91
37 78 1.47
258 298 10.12
399 440 15.68
1225 1265 48.08
655 696 25.71
1235 1276 48.49
694 695 27.21
577 617 22.64
918 957 36.03
855 896 33.56
1077 1117 42.28
353 394 13.87
1332 1372 52.27
606 647 23.78
1101 1102 43.19
535 574 20.98
214 254 8.39
1325 1365 51.99
921 962 36.14
1517 1518 59.53
377 416 14.78
1489 1529 58.43
1404 1405 55.07
1168 1209 45.84
1414 1415 55.47
772 811 30.28
397 398 15.57
1273 1274 49.95
893 933 35.04
986 1025 38.69
551 592 21.64
733 774 28.77
976 1015 38.29
499 539 19.58
213 254 8.36
616 656 24.17
224 225 8.77
702 743 27.56
672 712 26.38
17 56 0.65
865 904 33.94
328 367 12.85
550 591 21.60
45 84 1.74
277 317 10.88
1015 1055 39.83
824 825 32.32
390 431 15.32
227 267 8.91
324 365 12.71
748 788 29.36
26 27 1.00
740 781 29.05
1307 1347 51.30
1258 1259 49.35
143 144 5.59
849 888 33.30
794 834 31.17
1307 1308 51.28
1118 1119 43.87
844 884 33.11
1404 1445 55.10
753 794 29.57
587 626 23.03
1428 1429 56.03
851 892 33.40
422 423 16.54
309 310 12.11
190 230 7.46
796 835 31.24
1063 1104 41.73
835 874 32.77
934 973 36.64
899 938 35.27
911 912 35.74
1496 1536 58.71
116 157 4.57
259 298 10.15
1069 1070 41.94
1085 1086 42.55
992 1032 38.94
951 952 37.31
711 752 27.92
1269 1310 49.82
1061 1062 41.62
1591 1592 61.54
627 666 24.60
336 337 13.16
104 105 4.06
1129 1130 44.28
380 421 14.92
383 423 15.03
1257 1298 49.34
475 514 18.64
1247 1248 48.91
964 965 37.80
715 754 28.06
1478 1479 58.00
1230 1271 48.29
1228 1267 48.19
315 354 12.36
1327 1366 52.06
299 300 11.71
893 894 35.02
15 56 0.59
52 53 2.01
36 76 1.42
445 485 17.45
127 128 4.95
1250 1290 49.05
1101 1141 43.21
1192 1232 46.79
873 914 34.28
632 672 24.81
199 239 7.82
299 338 11.72
923 924 36.19
306 346 12.01
509 549 19.98
1200 1240 47.10
1466 1507 57.55
192 231 7.53
268 309 10.53
512 552 20.10
330 369 12.93
643 644 25.20
1217 1256 47.75
624 663 24.48
1450 1491 56.91
1498 1499 58.77
1528 1569 59.97
1084 1123 42.52
1225 1226 48.06
103 143 4.04
1085 1124 42.56
844 885 33.12
359 398 14.09
574 614 22.52
1282 1323 50.31
1105 1145 43.37
549 588 21.54
784 785 30.75
1092 1093 42.83
1077 1078 42.26
10 11 0.36
1466 1505 57.53
1072 1113 42.09
126 166 4.93
902 943 35.41
1332 1373 52.28
127 167 4.97
1376 1417 54.01
860 861 33.73
207 208 8.09
115 154 4.51
919 920 36.06
347 348 13.60
846 885 33.18
882 922 34.60
1010 1011 39.61
126 167 4.94
563 604 22.09
699 700 27.41
215 256 8.44
59 100 2.32
912 952 35.80
1273 1314 49.98
1074 1114 42.16
1125 1126 44.12
479 520 18.82
417 458 16.37
144 184 5.65
859 899 33.71
342 382 13.42
93 134 3.65
387 426 15.18
1541 1582 60.49
1214 1254 47.64
291 292 11.39
574 613 22.51
1539 1580 60.41
715 716 28.05
737 777 28.92
279 319 10.96
933 973 36.61
120 160 4.71
501 542 19.67
293 333 11.49
341 381 13.38
1227 1266 48.15
942 983 36.98
81 122 3.17
717 718 28.13
1125 1164 44.13
474 514 18.61
111 151 4.36
1238 1278 48.60
495 536 19.43
954 995 37.46
1497 1537 58.75
1254 1293 49.20
992 1031 38.93
339 380 13.31
114 155 4.49
1536 1576 60.28
879 918 34.50
1367 1406 53.63
1012 1052 39.71
379 418 14.86
738 739 28.94
1513 1552 59.38
1503 1504 58.97
226 227 8.85
876 915 34.38
963 1003 37.78
898 939 35.25
576 617 22.61
141 181 5.53
1018 1019 39.93
943 983 37.01
497 498 19.48
1515 1556 59.48
398 439 15.64
1084 1125 42.54
1143 1184 44.87
1107 1148 43.46
518 557 20.33
1484 1523 58.22
804 843 31.53
1000 1039 39.24
356 357 13.96
701 740 27.50
427 467 16.76
159 200 6.26
302 342 11.85
237 278 9.32
1509 1550 59.24
191 232 7.51
42 43 1.61
1470 1509 57.69
1453 1494 57.03
155 194 6.08
859 900 33.72
1488 1528 58.39
676 716 26.54
1020 1061 40.04
1464 1505 57.47
858 859 33.65
1030 1069 40.42
216 257 8.48
808 848 31.70
1515 1516 59.45
823 863 32.30
900 940 35.32
528 569 20.72
41 42 1.58
645 646 25.28
1039 1040 40.77
958 999 37.62
991 992 38.88
18 19 0.68
1339 1380 52.56
605 646 23.74
259 299 10.16
615 655 24.13
1548 1587 60.75
908 947 35.63
1003 1004 39.33
382 383 14.97
1242 1283 48.74
1368 1409 53.69
730 769 28.63
1531 1570 60.07
1149 1189 45.10
604 644 23.69
529 570 20.76
570 571 22.34
1503 1542 58.98
1060 1100 41.60
453 494 17.78
550 551 21.57
643 684 25.23
361 402 14.16
1359 1360 53.33
197 198 7.72
936 977 36.74
1048 1087 41.11
1580 1581 61.43
310 349 12.16
442 443 17.31
662 703 25.99
1483 1524 58.20
142 183 5.58
1184 1224 46.47
936 975 36.72
1089 1129 42.73
142 182 5.57
348 389 13.67
166 205 6.49
109 148 4.27
1473 1514 57.83
447 487 17.53
388 429 15.24
1457 1498 57.19
698 739 27.40
534 573 20.94
167 206 6.53
770 810 30.21
239 240 9.37
1063 1103 41.72
1224 1263 48.03
619 620 24.27
1374 1414 53.92
652 692 25.58
122 161 4.76
1106 1145 43.40
1373 1413 53.88
411 451 16.12
837 838 32.84
1019 1059 39.99
524 525 20.53
1113 1153 43.69
459 499 18.01
1479 1480 58.04
362 401 14.18
209 249 8.19
390 430 15.31
53 54 2.05
203 204 7.93
410 451 16.09
841 842 32.98
350 351 13.72
1395 1434 54.75
1519 1520 59.61
349 389 13.70
1125 1166 44.15
1424 1463 55.88
1416 1456 55.57
1288 1328 50.54
889 930 34.89
655 695 25.70
1103 1144 43.30
485 525 19.02
277 316 10.87
332 373 13.03
702 742 27.55
862 903 33.84
757 758 29.70
804 845 31.55
268 307 10.51
1304 1344 51.18
451 492 17.70
997 1038 39.15
1182 1221 46.38
578 579 22.66
1309 1349 51.38
885 924 34.71
1144 1185 44.91
279 318 10.95
659 698 25.85
222 261 8.70
798 837 31.32
447 488 17.54
1087 1126 42.64
802 803 31.44
1017 1058 39.92
903 943 35.44
677 717 26.58
203 242 7.94
1415 1454 55.52
454 493 17.80
1384 1385 54.30
827 828 32.44
1106 1147 43.42
899 940 35.29
1207 1248 47.37
668 709 26.23
193 233 7.58
664 704 26.06
247 248 9.66
176 217 6.91
1297 1337 50.90
1006 1007 39.45
290 329 11.36
1242 1282 48.73
1440 1479 56.51
875 916 34.36
633 672 24.84
188 229 7.39
1257 1258 49.31
784 824 30.77
456 497 17.90
108 109 4.22
1297 1298 50.88
484 485 18.96
574 575 22.50
340 380 13.34
1175 1176 46.09
878 918 34.47
1275 1276 50.03
551 552 21.61
583 624 22.89
1157 1196 45.41
235 274 9.22
1104 1105 43.31
31 70 1.21
709 749 27.83
1149 1150 45.08
1465 1505 57.50
676 715 26.53
1479 1519 58.06
392 433 15.40
530 531 20.77
381 420 14.94
497 538 19.51
1076 1116 42.24
744 785 29.21
990 1029 38.85
610 649 23.92
1341 1380 52.62
826 867 32.43
171 211 6.70
882 883 34.58
1371 1412 53.81
911 952 35.77
1540 1580 60.44
519 520 20.36
989 1029 38.82
232 233 9.09
704 745 27.64
588 629 23.09
637 678 25.02
1044 1083 40.95
647 686 25.37
551 591 21.63
957 958 37.55
441 482 17.30
729 769 28.60
150 189 5.88
1389 1429 54.52
1437 1476 56.40
972 1013 38.15
535 575 20.99
1544 1545 60.58
363 404 14.24
939 979 36.85
462 502 18.13
1140 1181 44.75
875 915 34.35
101 142 3.97
61 100 2.38
585 624 22.95
252 291 9.87
496 536 19.46
1229 1230 48.22
934 935 36.63
1133 1134 44.44
911 951 35.76
1439 1440 56.47
411 452 16.13
421 461 16.52
1189 1228 46.66
1501 1542 58.92
543 544 21.29
1437 1438 56.39
1091 1130 42.80
1188 1227 46.62
1414 1455 55.50
1241 1281 48.69
61 102 2.40
1045 1084 40.99
294 295 11.51
88 127 3.43
684 725 26.84
308 349 12.10
478 518 18.77
977 1018 38.35
11 52 0.43
682 723 26.76
1543 1583 60.56
1338 1379 52.52
26 65 1.01
282 321 11.04
1542 1582 60.52
1037 1038 40.69
792 832 31.09
813 853 31.90
1522 1523 59.70
501 541 19.66
495 496 19.40
525 526 20.57
1085 1126 42.58
206 246 8.07
405 406 15.86
14 54 0.54
1422 1461 55.80
242 282 9.48
1249 1288 49.00
102 103 3.98
1284 1285 50.36
481 521 18.86
188 189 7.36
98 137 3.83
20 59 0.77
435 474 17.07
585 586 22.94
352 353 13.80
227 228 8.89
944 945 37.03
1555 1556 61.02
150 191 5.90
982 1021 38.53
376 415 14.74
1283 1324 50.35
850 891 33.36
1137 1138 44.60
457 497 17.93
878 919 34.48
261 301 10.24
1546 1587 60.69
607 647 23.81
767 806 30.08
1546 1586 60.68
1455 1496 57.11
116 156 4.56
375 416 14.72
821 862 32.23
416 457 16.33
1184 1185 46.45
1211 1250 47.51
474 515 18.62
1411 1412 55.35
1506 1545 59.10
1069 1109 41.96
96 136 3.76
387 427 15.19
860 901 33.76
1391 1392 54.58
438 478 17.20
1500 1540 58.87
102 141 3.99
1213 1252 47.59
620 661 24.34
1470 1471 57.68
1205 1245 47.28
618 659 24.26
319 360 12.54
1398 1437 54.87
225 265 8.83
1065 1106 41.81
516 555 20.25
334 373 13.09
533 574 20.92
1599 1600 61.62
670 671 26.28
444 485 17.42
1052 1053 41.26
1559 1599 61.20
159 198 6.24
1010 1049 39.62
688 727 26.98
644 683 25.25
1093 1094 42.87
586 626 23.00
648 649 25.40
957 996 37.56
1470 1511 57.71
569 609 22.32
1472 1512 57.78
656 697 25.75
516 556 20.26
1355 1394 53.18
1495 1496 58.65
1261 1262 49.47
372 411 14.58
20 61 0.79
1206 1245 47.31
564 603 22.11
898 899 35.22
1009 1050 39.60
1015 1056 39.84
384 425 15.08
1239 1279 48.64
867 868 34.01
412 453 16.17
433 474 17.01
717 758 28.16
434 474 17.04
489 529 19.18
864 904 33.91
1298 1299 50.92
343 344 13.44
727 766 28.51
1245 1246 48.83
438 477 17.19
1202 1241 47.15
619 658 24.28
816 855 32.01
318 319 12.47
460 499 18.04
1359 1399 53.35
1361 1401 53.40
612 651 24.00
1077 1116 42.27
985 986 38.64
1110 1111 43.55
1163 1204 45.64
1018 1058 39.95
1188 1229 46.64
195 236 7.67
752 753 29.50
130 171 5.10
436 475 17.11
1185 1225 46.51
1028 1029 40.33
350 391 13.75
1164 1203 45.66
1388 1389 54.46
409 410 16.02
1469 1508 57.65
124 164 4.85
653 694 25.63
1147 1186 45.01
1150 1191 45.15
283 322 11.08
260 261 10.18
602 642 23.61
41 81 1.59
488 529 19.15
50 90 1.95
517 557 20.30
436 477 17.13
1136 1137 44.56
1071 1111 42.04
1459 1499 57.26
142 181 5.56
1275 1316 50.06
848 889 33.28
1217 1257 47.76
151 152 5.91
615 616 24.11
960 999 37.67
78 79 3.05
789 830 30.98
430 431 16.86
860 899 33.74
1534 1574 60.20
91 130 3.55
179 180 7.00
233 234 9.13
793 834 31.14
885 926 34.73
358 397 14.05
1219 1220 47.82
566 605 22.19
658 659 25.80
369 408 14.46
741 780 29.07
1517 1556 59.54
1280 1319 50.23
183 224 7.19
1319 1358 51.77
1408 1447 55.24
897 938 35.21
673 714 26.43
1415 1456 55.54
877 878 34.41
541 580 21.22
223 264 8.76
1134 1173 44.49
220 260 8.63
423 464 16.61
1419 1459 55.69
190 231 7.47
726 727 28.46
828 867 32.49
448 488 17.57
1195 1236 46.92
900 901 35.30
1296 1336 50.86
183 223 7.18
168 169 6.56
792 831 31.08
524 564 20.55
1329 1330 52.13
237 276 9.30
157 198 6.18
930 969 36.48
594 634 23.32
590 591 23.14
113 153 4.44
956 957 37.51
1393 1394 54.66
1150 1189 45.13
319 359 12.53
1243 1282 48.76
49 89 1.91
65 66 2.53
553 594 21.72
95 136 3.73
824 863 32.33
186 225 7.29
106 107 4.14
277 278 10.86
1057 1098 41.49
364 403 14.26
206 247 8.08
1053 1093 41.32
1379 1420 54.13
318 359 12.50
655 694 25.69
503 504 19.72
69 70 2.69
565 566 22.14
1162 1202 45.59
1545 1585 60.64
1374 1375 53.90
1491 1532 58.52
1533 1573 60.16
863 904 33.88
1 2 0.01
1525 1564 59.83
1264 1265 49.59
1503 1543 58.99
1277 1317 50.13
647 687 25.38
376 416 14.75
917 957 36.00
1333 1372 52.30
578 618 22.68
16 57 0.63
778 779 30.51
1249 1290 49.02
1224 1264 48.04
718 757 28.18
482 523 18.91
990 991 38.84
580 581 22.74
964 1005 37.83
6 47 0.23
1226 1265 48.11
706 746 27.71
131 172 5.14
1185 1186 46.49
2 42 0.06
1099 1139 43.13
1287 1288 50.48
1530 1571 60.05
473 513 18.57
1513 1553 59.39
316 356 12.41
1459 1460 57.24
1453 1493 57.02
763 803 29.93
1071 1110 42.03
863 864 33.85
967 1006 37.93
706 745 27.70
320 359 12.55
369 410 14.48
498 538 19.54
198 237 7.77
1259 1300 49.42
555 556 21.77
633 674 24.86
406 447 15.93
1234 1275 48.45
255 296 10.01
888 929 34.85
639 680 25.10
8 9 0.28
838 877 32.89
1152 1192 45.22
851 890 33.38
512 551 20.09
180 181 7.04
468 509 18.38
607 648 23.82
1074 1115 42.17
1223 1263 48.00
325 365 12.74
635 676 24.94
1551 1552 60.86
1538 1578 60.36
1051 1091 41.24
449 450 17.59
1321 1362 51.84
210 250 8.23
1267 1306 49.72
975 1014 38.25
511 512 20.04
846 847 33.17
967 1008 37.95
60 99 2.34
1155 1196 45.35
1253 1254 49.15
226 267 8.88
521 561 20.43
1555 1594 61.03
853 854 33.45
441 442 17.28
1544 1584 60.60
806 846 31.62
1123 1162 44.05
282 283 11.03
1532 1573 60.13
822 863 32.27
1132 1172 44.42
287 328 11.26
833 872 32.69
1384 1423 54.31
715 756 28.08
1482 1483 58.13
220 259 8.62
841 881 32.99
733 773 28.76
743 782 29.15
762 803 29.90
306 345 12.00
538 577 21.10
1277 1278 50.11
648 689 25.43
673 712 26.41
482 522 18.90
1169 1209 45.87
797 838 31.30
1066 1105 41.83
506 507 19.84
806 847 31.63
558 597 21.90
1196 1236 46.95
1051 1052 41.22
1176 1216 46.15
743 784 29.17
68 108 2.67
480 519 18.83
513 552 20.13
1108 1148 43.49
62 103 2.44
84 125 3.29
845 846 33.13
735 736 28.82
369 370 14.45
338 379 13.27
76 77 2.97
1540 1541 60.42
302 303 11.83
949 988 37.24
1312 1353 51.51
759 800 29.81
660 701 25.91
1480 1519 58.08
895 934 35.11
1198 1199 47.01
493 494 19.32
1550 1589 60.83
1090 1131 42.78
836 876 32.82
1345 1384 52.78
1128 1169 44.27
1043 1044 40.90
20 60 0.78
1148 1189 45.07
958 998 37.61
1549 1550 60.78
1261 1300 49.48
37 77 1.46
54 55 2.09
140 179 5.48
1509 1549 59.23
1151 1191 45.18
238 279 9.36
332 371 13.01
940 941 36.87
597 638 23.45
29 70 1.15
423 424 16.58
1315 1316 51.60
1378 1418 54.08
1552 1553 60.90
687 726 26.94
1152 1153 45.20
1034 1074 40.59
852 891 33.42
1545 1586 60.65
1307 1348 51.31
748 789 29.37
251 252 9.82
1288 1327 50.53
1299 1338 50.97
1522 1563 59.73
1477 1518 57.99
635 675 24.93
560 599 21.97
579 620 22.73
1528 1568 59.96
606 607 23.75
152 191 5.96
1407 1448 55.22
1148 1188 45.06
684 723 26.82
1089 1090 42.71
603 644 23.66
772 812 30.29
483 484 18.92
1059 1098 41.55
1127 1168 44.23
241 281 9.44
1102 1142 43.25
158 159 6.19
390 391 15.29
376 417 14.76
425 466 16.69
644 685 25.27
50 91 1.96
367 406 14.38
1367 1408 53.65
706 707 27.69
501 502 19.64
1444 1484 56.66
759 799 29.80
103 104 4.02
1515 1554 59.46
610 651 23.94
916 955 35.95
509 510 19.96
537 576 21.06
1053 1094 41.33
215 255 8.43
654 695 25.67
771 811 30.25
656 696 25.74
1373 1374 53.86
255 294 9.99
253 254 9.90
765 806 30.02
244 283 9.55
853 893 33.47
978 1018 38.38
1536 1537 60.26
1058 1099 41.53
953 954 37.39
1503 1544 59.00
87 126 3.39
689 728 27.02
1501 1540 58.90
1122 1161 44.01
207 248 8.12
229 269 8.99
1542 1583 60.53
1224 1225 48.02
1410 1450 55.33
1331 1372 52.24
124 165 4.86
1577 1578 61.40
698 699 27.37
1536 1575 60.27
1494 1534 58.63
38 39 1.48
803 842 31.49
271 272 10.62
684 724 26.83
1407 1447 55.21
278 279 10.90
387 428 15.20
1186 1225 46.54
1009 1048 39.58
211 212 8.25
1044 1045 40.94
7 8 0.24
399 438 15.66
148 189 5.82
1467 1468 57.56
1431 1472 56.18
1221 1261 47.92
959 998 37.64
1191 1192 46.73
662 702 25.98
409 448 16.03
1005 1006 39.41
637 638 24.99
3 43 0.10
369 409 14.47
1350 1389 52.98
389 390 15.25
1303 1304 51.12
632 673 24.82
1122 1123 44.00
1526 1567 59.89
1036 1077 40.68
750 789 29.43
776 816 30.45
1293 1294 50.72
271 310 10.63
707 708 27.73
163 164 6.36
955 995 37.49
1043 1084 40.93
1165 1206 45.72
186 226 7.30
1118 1157 43.88
93 132 3.63
1193 1194 46.81
886 926 34.76
1306 1347 51.27
687 727 26.95
713 714 27.97
1399 1438 54.91
1161 1201 45.55
997 1036 39.13
1131 1171 44.38
983 1024 38.59
1399 1400 54.90
809 850 31.75
1204 1244 47.24
1546 1547 60.66
451 490 17.68
781 820 30.64
1421 1462 55.78
413 452 16.19
413 454 16.21
1345 1346 52.77
128 167 5.00
389 429 15.27
479 480 18.79
304 305 11.91
413 414 16.18
