10000 39402
7572 7672 300.61
5955 5956 236.39
629 630 24.94
6667 6768 264.69
833 933 33.06
9215 9316 365.83
4290 4291 170.30
875 974 34.73
738 837 29.28
5149 5248 204.40
3027 3126 120.15
3 102 0.09
2149 2150 85.29
7454 7455 295.90
7535 7635 299.13
6299 6398 250.07
503 602 19.94
9069 9169 360.04
4998 4999 198.41
2954 2955 117.25
2872 2973 114.03
2063 2163 81.90
7138 7238 283.37
3656 3657 145.12
9155 9156 363.43
4558 4658 180.95
4920 4921 195.29
9042 9141 358.95
9486 9585 376.59
2649 2749 105.16
6389 6489 253.65
8342 8343 331.15
4900 5000 194.53
9 110 0.35
977 1077 38.79
1574 1674 62.49
464 465 18.40
8953 9054 355.44
8879 8980 352.51
3915 3916 155.39
2781 2881 110.41
469 470 18.60
7577 7677 300.81
3859 3958 153.19
3597 3698 142.82
2262 2361 89.79
6857 6858 272.20
1636 1637 64.92
6691 6692 265.62
5561 5562 220.75
6090 6091 241.76
9437 9537 374.64
2756 2857 109.42
89 188 3.53
1865 1964 74.03
5393 5494 214.12
5656 5756 224.54
2857 2858 113.40
4527 4628 179.72
863 864 34.24
384 385 15.23
7550 7651 299.74
1566 1667 62.18
6859 6959 272.30
1194 1295 47.42
713 814 28.30
9275 9376 368.23
8437 8536 334.93
8318 8417 330.20
7825 7926 310.65
4724 4725 187.51
1205 1305 47.82
6491 6492 257.68
4924 5023 195.46
6242 6343 247.81
3591 3592 142.55
8412 8413 333.92
7464 7563 296.31
8458 8558 335.78
7511 7611 298.17
1109 1210 44.02
790 889 31.36
6892 6993 273.63
6580 6581 261.21
3827 3828 151.90
6113 6212 242.66
136 237 5.40
7 8 0.24
7000 7100 277.90
9879 9980 392.21
7655 7755 303.90
2034 2135 80.75
5772 5773 229.13
5574 5675 221.30
1228 1329 48.75
5887 5888 233.70
6892 6991 273.61
4532 4632 179.91
2934 2935 116.45
332 333 13.15
8440 8539 335.05
5019 5020 199.22
7902 8003 313.70
9505 9506 377.31
106 207 4.20
522 621 20.70
7785 7886 309.08
673 773 26.72
2187 2287 86.83
7855 7954 311.83
1318 1417 52.30
6628 6727 263.11
9250 9351 367.23
1868 1869 74.14
5955 6054 236.40
850 851 33.72
4026 4126 159.82
2150 2151 85.33
5007 5106 198.75
7728 7729 306.77
9052 9153 359.37
7885 7985 313.04
9443 9544 374.89
6033 6134 239.51
1309 1310 51.93
4285 4385 170.12
6592 6593 261.69
5460 5461 216.74
9188 9287 364.76
6372 6472 252.97
7382 7481 293.06
4584 4684 181.99
9613 9714 381.63
236 335 9.35
9830 9929 390.23
1841 1941 73.08
7769 7868 308.42
5450 5551 216.37
8522 8622 338.31
2466 2566 97.90
2705 2706 107.35
8740 8839 346.96
8989 9089 356.87
6463 6562 256.57
4380 4480 173.89
8368 8467 332.20
4148 4249 164.68
7616 7715 302.33
3855 3856 153.02
9022 9122 358.16
5484 5585 217.73
3269 3368 129.77
7207 7308 286.11
8026 8027 318.60
2203 2303 87.44
507 607 20.11
2543 2544 100.93
1934 2035 76.78
9518 9617 377.84
7842 7942 311.32
8606 8705 341.63
564 565 22.37
5416 5516 215.00
425 524 16.85
4961 5060 196.94
7971 8070 316.44
8305 8404 329.68
2342 2343 92.95
5672 5773 225.19
2761 2860 109.60
8743 8744 347.07
6220 6321 246.93
3872 3973 153.73
8997 9097 357.19
2557 2657 101.51
2358 2459 93.62
5045 5046 200.26
9486 9487 376.58
6398 6499 254.02
1973 1974 78.31
9458 9558 375.48
2035 2134 80.77
9067 9068 359.94
8288 8388 329.04
6564 6664 260.59
4359 4459 173.05
2003 2103 79.50
7146 7246 283.69
46 145 1.81
6384 6483 253.44
7079 7080 281.02
3906 3907 155.03
5496 5595 218.19
5019 5118 199.23
8573 8672 340.34
6539 6540 259.57
4197 4198 166.61
396 495 15.72
1536 1637 60.98
9814 9913 389.59
1294 1393 51.37
445 546 17.67
8190 8291 325.16
7952 8052 315.69
3582 3683 142.22
4948 5048 196.43
2689 2690 106.74
7182 7283 285.14
1667 1768 66.19
6704 6804 266.13
3570 3571 141.71
3414 3514 135.52
6140 6141 243.73
7528 7627 298.84
7287 7388 289.31
419 520 16.63
2866 2967 113.79
3802 3901 150.91
5456 5457 216.58
8826 8927 350.39
8657 8758 343.69
1817 1916 72.11
1410 1411 55.94
5033 5132 199.79
5259 5260 208.76
4239 4340 168.29
3829 3928 151.99
6339 6340 251.63
8660 8759 343.79
6740 6840 267.57
5324 5423 211.34
4709 4808 186.92
11 110 0.41
1088 1189 43.21
5080 5081 201.66
6863 6962 272.45
6959 6960 276.25
877 976 34.81
6202 6302 246.20
2710 2809 107.56
2423 2424 96.16
4592 4693 182.32
6611 6612 262.42
5063 5064 200.98
4602 4703 182.69
7474 7573 296.71
3188 3189 126.55
1139 1140 45.19
7225 7326 286.83
4283 4382 170.03
6719 6820 266.74
8651 8750 343.43
3270 3271 129.80
4958 5057 196.82
9674 9773 384.05
3619 3620 143.64
8928 9028 354.43
756 856 30.01
2535 2634 100.62
1664 1763 66.05
7399 7500 293.76
412 513 16.35
5224 5325 207.39
3517 3616 139.60
9783 9884 388.40
2487 2488 98.72
493 592 19.57
5982 6083 237.50
9138 9238 362.77
6520 6521 258.81
9580 9679 380.32
5188 5289 205.98
3107 3206 123.32
378 478 15.01
9443 9543 374.88
9487 9488 376.62
1312 1411 52.06
836 935 33.17
2725 2825 108.17
685 785 27.20
2574 2674 102.19
5212 5213 206.88
7004 7103 278.03
1220 1321 48.43
2860 2960 113.54
6845 6944 271.73
9900 9999 393.02
2029 2128 80.53
1635 1736 64.91
2023 2024 80.28
842 943 33.43
1813 1913 71.96
5780 5881 229.48
9281 9381 368.46
4987 4988 197.97
7172 7272 284.73
8587 8687 340.91
5473 5474 217.26
4443 4542 176.37
7350 7449 291.78
6644 6745 263.77
3725 3824 147.86
7625 7726 302.71
8330 8429 330.68
9329 9429 370.35
2713 2812 107.68
3666 3767 145.55
9346 9446 371.03
9753 9853 387.19
2350 2451 93.30
4824 4825 191.48
2748 2749 109.07
5988 6088 237.73
3211 3310 127.45
2861 2960 113.57
4593 4594 182.33
2781 2882 110.42
6355 6456 252.30
3752 3853 148.96
4168 4268 165.47
9133 9234 362.58
5990 6090 237.81
913 914 36.21
4203 4302 166.83
217 218 8.58
3203 3204 127.12
4505 4604 178.82
8166 8267 324.20
9602 9603 381.16
5015 5116 199.09
6119 6120 242.89
8333 8433 330.81
5969 6069 236.97
108 207 4.26
360 460 14.29
8842 8941 351.01
6686 6687 265.42
6403 6502 254.17
1488 1588 59.08
5606 5707 222.55
3767 3868 149.56
5898 5997 234.15
9747 9846 386.94
3147 3248 124.94
8524 8625 338.40
7359 7360 292.13
6354 6454 252.25
9610 9711 381.51
202 302 8.00
9355 9454 371.38
4264 4363 169.27
9425 9526 374.17
2896 2897 114.96
5511 5512 218.75
4613 4713 183.12
3080 3179 122.27
9976 9977 393.79
2502 2503 99.29
2985 2986 118.49
3743 3842 148.58
221 322 8.77
3878 3977 153.95
9135 9234 362.64
2785 2886 110.58
1982 1983 78.67
6269 6368 248.87
8984 8985 356.65
1235 1335 49.02
6476 6577 257.11
1192 1193 47.31
404 503 16.01
1948 2049 77.34
6575 6676 261.04
8160 8261 323.96
4585 4684 182.02
5171 5271 205.29
7023 7024 278.78
5452 5453 216.42
3552 3653 141.02
4898 4998 194.46
4282 4283 169.98
1632 1633 64.76
7020 7021 278.66
554 655 22.00
5591 5592 221.95
3293 3394 130.75
127 228 5.04
7549 7648 299.68
3497 3597 138.84
7344 7443 291.54
2941 2942 116.73
3727 3728 147.93
2640 2741 104.81
9492 9592 376.84
4668 4768 185.32
5926 6025 235.24
7411 7511 294.20
2004 2105 79.55
877 978 34.83
1078 1178 42.80
5665 5764 224.89
6169 6270 244.92
4886 4987 193.99
4653 4753 184.72
3818 3919 151.57
9221 9320 366.05
7228 7229 286.92
7833 7933 310.96
6468 6567 256.77
5241 5341 208.06
9746 9846 386.91
7972 8072 316.49
3351 3352 133.01
932 1032 36.99
4504 4605 178.80
8362 8363 331.95
4225 4226 167.70
2021 2122 80.23
5336 5435 211.82
5950 6050 236.21
5612 5613 222.76
8518 8617 338.14
2464 2563 97.81
5233 5332 207.73
3907 4006 155.08
2067 2166 82.05
3767 3867 149.55
2501 2502 99.26
6709 6710 266.31
5479 5580 217.53
8369 8370 332.23
7898 7999 313.57
2049 2148 81.33
6476 6477 257.08
9345 9445 370.99
1373 1374 54.49
8868 8968 352.06
4259 4359 169.08
8571 8671 340.27
7921 8020 314.44
229 230 9.06
6987 7087 277.39
1672 1673 66.36
6532 6533 259.29
2608 2709 103.53
6684 6783 265.35
3851 3950 152.87
9197 9297 365.13
2933 3034 116.44
9329 9428 370.34
4363 4463 173.21
7747 7848 307.56
8107 8207 321.83
2511 2512 99.65
1551 1650 61.56
1695 1794 67.29
7872 7971 312.51
2649 2650 105.14
3669 3768 145.65
2906 3005 115.34
1561 1660 61.96
7322 7422 290.67
7259 7360 288.19
102 201 4.02
4117 4216 163.42
2780 2879 110.36
3876 3975 153.87
3844 3943 152.59
2719 2820 107.94
7825 7924 310.63
1907 2007 75.69
3905 4005 155.01
5499 5600 218.33
8878 8979 352.47
1069 1170 42.45
6815 6914 270.53
2873 2973 114.06
8328 8428 330.61
1970 2070 78.21
8806 8906 349.58
6313 6412 250.60
9372 9472 372.07
7796 7797 309.49
9439 9538 374.71
996 1097 39.56
7949 8050 315.58
7091 7190 281.51
887 986 35.21
8696 8796 345.24
1834 1835 72.78
4422 4523 175.55
6748 6847 267.88
4710 4711 186.95
187 287 7.43
2944 3043 116.86
5419 5519 215.12
5387 5488 213.88
6397 6498 253.98
2167 2268 86.04
1969 1970 78.15
4526 4627 179.68
7819 7918 310.39
5919 6019 234.97
7930 8029 314.80
4378 4379 173.79
3624 3723 143.85
6874 6875 272.88
4749 4848 188.52
8027 8126 318.65
3136 3236 124.49
6399 6400 254.03
169 170 6.69
4039 4138 160.33
4093 4094 162.48
1762 1861 69.94
1361 1460 54.02
7676 7776 304.74
5941 6041 235.85
8429 8528 334.61
9656 9757 383.35
516 615 20.46
6328 6428 251.21
1358 1359 53.89
8630 8729 342.59
5876 5976 233.28
2217 2317 88.00
6709 6808 266.32
6640 6641 263.58
264 364 10.48
9225 9324 366.21
4764 4863 189.12
9208 9307 365.53
1016 1017 40.30
3899 3999 154.80
5459 5560 216.73
1911 2012 75.86
6690 6791 265.61
9163 9264 363.78
6126 6127 243.17
9612 9712 381.58
2186 2287 86.80
1092 1192 43.36
9651 9752 383.15
6053 6153 240.30
9777 9876 388.14
7799 7899 309.63
3499 3598 138.91
9414 9515 373.73
9391 9492 372.84
1176 1276 46.69
1840 1941 73.05
1101 1202 43.70
9574 9675 380.10
7966 8067 316.26
4058 4158 161.10
4670 4769 185.39
2476 2575 98.29
6990 7090 277.51
2756 2856 109.41
6454 6555 256.23
6226 6325 247.15
9494 9595 376.93
2906 2907 115.33
3630 3730 144.10
6588 6688 261.55
7833 7934 310.97
5284 5285 209.76
9287 9288 368.68
9378 9478 372.31
8946 8947 355.13
3911 3912 155.23
9693 9793 384.82
2721 2821 108.01
6191 6292 245.80
6897 6997 273.82
7403 7504 293.89
6061 6162 240.63
9813 9912 389.55
1751 1852 69.52
3788 3887 150.38
5203 5302 206.53
5717 5818 226.96
1937 1938 76.87
4189 4288 166.30
7733 7834 307.00
5155 5255 204.65
2072 2173 82.27
1451 1552 57.61
7282 7383 289.11
1074 1173 42.63
1468 1567 58.27
8036 8136 319.02
7026 7127 278.93
5342 5443 212.08
3586 3587 142.35
1622 1623 64.36
25 125 0.98
5107 5206 202.72
9736 9836 386.51
8406 8506 333.70
2239 2340 88.89
5936 6036 235.65
1551 1552 61.55
3914 4013 155.36
8317 8418 330.18
9592 9693 380.82
3722 3822 147.75
2757 2758 109.43
3230 3231 128.20
3419 3420 135.70
359 360 14.23
3035 3136 120.49
7109 7208 282.20
489 589 19.42
8843 8942 351.05
6362 6463 252.58
9069 9070 360.02
2015 2115 79.98
126 127 4.97
4113 4213 163.27
3966 4065 157.44
9209 9210 365.56
7298 7299 289.72
1678 1777 66.61
4673 4774 185.53
1717 1718 68.13
7780 7781 308.85
1815 1914 72.03
96 197 3.83
792 891 31.44
6562 6661 260.50
3830 3931 152.05
747 748 29.63
2172 2272 86.23
9758 9759 387.37
5574 5673 221.28
7544 7643 299.48
547 548 21.69
7039 7139 279.44
1966 2066 78.05
821 822 32.56
8913 9014 353.84
5956 6055 236.44
4294 4295 170.46
487 588 19.35
8126 8227 322.60
34 135 1.35
3610 3710 143.30
9288 9388 368.74
7847 7948 311.53
6620 6721 262.81
8944 9044 355.07
4001 4101 158.82
2865 2866 113.72
2061 2161 81.82
9280 9380 368.42
3979 3980 157.95
4177 4277 165.83
2269 2370 90.09
6576 6675 261.06
5536 5637 219.78
4547 4648 180.52
8977 9076 356.38
8396 8497 333.34
8004 8104 317.74
6331 6430 251.32
6266 6366 248.76
8729 8730 346.51
2040 2041 80.96
4238 4337 168.23
4158 4257 165.06
952 953 37.77
5960 5961 236.59
6972 7071 276.78
9451 9452 375.18
8018 8118 318.30
33 34 1.28
3303 3304 131.09
658 659 26.10
5776 5875 229.30
4130 4231 163.96
9825 9924 390.03
2132 2232 84.63
9878 9879 392.14
5169 5269 205.21
5623 5722 223.21
1730 1731 68.65
8390 8491 333.10
7203 7204 285.92
940 1041 37.32
5116 5217 203.10
2351 2452 93.34
4766 4867 189.22
5895 5994 234.03
4959 5059 196.87
3524 3625 139.90
4275 4375 169.72
8067 8068 320.24
2832 2932 112.42
7011 7112 278.33
8278 8379 328.65
41 42 1.60
5608 5707 222.61
4594 4595 182.37
8255 8356 327.73
6918 7018 274.63
5939 6039 235.77
543 642 21.54
2883 2884 114.44
6527 6626 259.10
1572 1671 62.40
7321 7322 290.61
2582 2682 102.51
5103 5202 202.56
7658 7759 304.03
5169 5170 205.19
8576 8676 340.47
9042 9143 358.97
1120 1221 44.46
8070 8171 320.39
971 972 38.53
7496 7497 297.58
8818 8917 350.05
1357 1458 53.88
276 376 10.96
9652 9653 383.16
8842 8943 351.03
4298 4398 170.64
3837 3938 152.33
1256 1355 49.85
4263 4364 169.25
8249 8349 327.48
3357 3458 133.28
5801 5802 230.27
8290 8291 329.10
7953 8053 315.73
5636 5737 223.75
7977 8078 316.70
2342 2441 92.96
7523 7524 298.63
4757 4857 188.85
7859 7860 311.98
2189 2288 86.90
7060 7160 280.28
8514 8613 337.98
1863 1964 73.97
7521 7522 298.55
9609 9709 381.46
4860 4960 192.94
8456 8557 335.71
6152 6251 244.22
3747 3748 148.73
4156 4256 164.99
3667 3768 145.59
1273 1374 50.55
5269 5370 209.19
7927 8027 314.69
3472 3571 137.83
819 820 32.48
5586 5687 221.78
6979 7079 277.07
9617 9718 381.79
3266 3367 129.67
6998 6999 277.81
8655 8754 343.59
9809 9909 389.40
4175 4274 165.74
6795 6796 269.75
7900 7999 313.62
6239 6338 247.67
4457 4458 176.92
675 775 26.80
3929 4028 155.96
2840 2841 112.72
7261 7362 288.27
4866 4965 193.17
8526 8527 338.45
2527 2528 100.29
997 1096 39.58
5380 5481 213.60
4728 4827 187.68
7465 7565 296.36
424 524 16.82
8589 8690 341.00
3874 3973 153.79
8193 8194 325.25
9023 9122 358.19
4511 4610 179.06
4108 4207 163.06
2396 2397 95.11
3221 3222 127.84
7498 7598 297.68
6298 6397 250.03
4958 5059 196.84
1313 1314 52.09
6222 6323 247.01
6401 6501 254.10
570 671 22.64
7033 7134 279.21
3283 3384 130.35
6434 6535 255.43
5509 5608 218.68
772 872 30.65
4351 4450 172.72
5054 5155 200.65
1412 1513 56.05
5079 5178 201.63
4467 4567 177.34
9348 9447 371.10
2210 2309 87.71
252 353 10.01
5865 5866 232.82
5655 5755 224.50
4541 4542 180.25
7903 8002 313.72
6773 6874 268.90
7477 7576 296.83
4579 4680 181.80
6856 6957 272.19
1025 1124 40.67
4893 4993 194.26
5322 5323 211.25
6557 6558 260.29
9846 9945 390.87
9772 9872 387.95
9613 9712 381.61
4979 5078 197.66
2629 2729 104.36
923 924 36.61
3008 3108 119.40
3552 3651 141.00
8629 8729 342.56
3966 4066 157.45
6617 6618 262.66
9863 9864 391.54
3315 3415 131.59
7272 7373 288.71
5742 5842 227.95
9423 9522 374.07
1416 1517 56.21
2016 2017 80.00
1230 1331 48.83
4522 4622 179.51
7961 8062 316.06
8290 8389 329.11
7041 7142 279.53
5541 5542 219.95
131 231 5.19
9557 9656 379.40
4267 4366 169.39
9648 9649 383.00
7167 7268 284.54
253 254 10.02
3797 3798 150.73
3688 3689 146.40
8904 9005 353.48
8936 9035 354.74
7775 7876 308.68
5856 5955 232.47
1993 2093 79.13
4517 4617 179.31
3843 3844 152.54
6959 7058 276.26
7977 7978 316.67
7488 7589 297.29
904 905 35.85
1117 1216 44.32
2631 2732 104.45
5102 5201 202.52
9232 9332 366.50
1512 1513 59.99
871 971 34.58
8866 8867 351.96
6436 6536 255.50
2202 2303 87.41
1663 1763 66.02
9279 9380 368.39
4143 4243 164.47
6589 6590 261.57
8674 8675 344.34
6390 6489 253.68
2697 2698 107.06
7881 7981 312.88
7753 7853 307.79
1643 1744 65.23
1351 1451 53.63
8347 8348 331.35
6497 6596 257.93
8540 8640 339.03
5807 5906 230.51
3738 3838 148.39
8259 8260 327.86
7042 7043 279.54
5896 5995 234.07
462 463 18.32
565 665 22.43
2752 2853 109.26
2852 2953 113.23
3692 3791 146.57
172 273 6.84
131 132 5.17
7727 7828 306.76
6492 6593 257.75
1971 2072 78.26
6907 7007 274.19
8553 8554 339.53
8645 8745 343.20
53 152 2.09
877 977 34.82
6538 6637 259.54
9357 9457 371.47
7792 7892 309.35
39 40 1.52
4109 4208 163.10
2175 2275 86.35
5670 5770 225.10
9482 9583 376.45
896 997 35.59
8820 8919 350.13
1226 1325 48.65
1278 1379 50.75
7216 7315 286.45
6519 6619 258.79
3858 3959 153.17
1502 1601 59.60
9779 9879 388.23
2799 2899 111.13
8830 8831 350.52
7500 7600 297.75
1895 1996 75.25
4934 4935 195.85
3660 3759 145.29
6591 6690 261.66
9647 9747 382.98
393 493 15.61
4855 4954 192.73
18 119 0.71
4737 4738 188.03
4460 4561 177.07
3574 3674 141.89
5478 5579 217.49
8535 8636 338.84
2872 2972 114.02
1476 1477 58.58
9912 9913 393.15
1070 1170 42.48
6697 6698 265.86
8020 8021 318.36
8376 8377 332.51
6184 6284 245.51
183 284 7.28
9158 9159 363.55
9039 9138 358.83
2008 2107 79.69
3465 3564 137.55
5346 5445 212.22
1705 1804 67.66
5809 5910 230.61
1604 1705 63.67
6717 6817 266.65
5199 5298 206.40
6844 6943 271.69
4776 4876 189.61
9231 9332 366.47
9827 9926 390.11
6360 6459 252.48
6279 6280 249.26
8838 8839 350.84
3755 3856 149.08
4539 4638 180.18
5044 5045 200.22
629 730 24.97
5472 5473 217.22
6610 6711 262.41
1052 1151 41.75
9264 9365 367.79
8195 8294 325.34
2896 2995 114.97
3477 3578 138.05
7937 8037 315.09
1813 1912 71.95
7751 7850 307.70
3399 3499 134.95
9108 9208 361.57
6798 6799 269.87
7688 7787 305.21
1441 1542 57.21
286 386 11.36
1645 1744 65.29
6786 6787 269.39
4315 4316 171.27
2229 2230 88.46
6988 7087 277.42
158 159 6.25
1321 1421 52.43
9684 9783 384.45
3075 3076 122.06
9191 9292 364.90
8887 8988 352.83
9367 9467 371.87
1059 1160 42.05
5782 5783 229.53
809 909 32.10
8445 8546 335.27
7079 7179 281.04
5905 5906 234.39
7178 7278 284.97
4835 4836 191.92
3024 3124 120.04
7998 8097 317.52
2997 2998 118.97
4490 4589 178.25
1404 1504 55.72
6985 7086 277.32
6644 6743 263.75
5624 5723 223.25
3961 4062 157.26
8474 8475 336.40
8802 8903 349.43
4596 4696 182.47
5256 5257 208.64
7065 7164 280.47
70 71 2.76
1765 1766 70.05
1967 2068 78.10
1150 1251 45.66
5802 5901 230.31
1046 1147 41.53
9080 9081 360.46
1649 1749 65.46
9766 9865 387.70
86 187 3.43
4735 4834 187.96
1683 1783 66.82
4328 4428 171.81
9398 9399 373.09
5532 5632 219.61
7959 8060 315.98
7624 7723 302.65
188 189 7.45
3673 3674 145.80
3086 3187 122.53
4127 4227 163.83
1677 1776 66.57
1752 1851 69.54
5730 5731 227.45
644 745 25.57
254 255 10.06
7385 7386 293.17
3010 3011 119.46
3121 3122 123.87
2987 3087 118.59
4307 4407 170.97
5115 5116 203.03
9564 9664 379.69
2579 2678 102.38
7646 7747 303.55
3491 3590 138.59
7295 7395 289.62
2068 2168 82.10
5694 5695 226.04
3254 3255 129.16
6738 6837 267.48
4207 4306 166.99
9026 9126 358.32
9379 9478 372.34
560 659 22.22
2598 2599 103.13
706 807 28.02
2556 2657 101.48
688 789 27.33
7253 7353 287.94
861 862 34.16
1815 1816 72.02
3267 3366 129.69
7154 7155 283.99
2807 2808 111.40
4753 4854 188.70
8116 8215 322.18
2829 2930 112.31
1396 1495 55.42
1261 1361 50.06
1854 1955 73.61
2996 3097 118.96
1901 2002 75.46
1735 1834 68.86
2707 2807 107.45
7931 8031 314.85
2248 2348 89.24
9483 9484 376.46
8698 8798 345.32
3165 3266 125.66
9478 9479 376.26
5323 5324 211.29
5740 5839 227.86
7225 7226 286.80
248 348 9.84
7379 7478 292.94
1185 1284 47.04
1650 1751 65.51
5387 5487 213.87
2750 2850 109.17
6250 6351 248.13
3453 3552 137.07
6199 6299 246.11
2876 2877 114.16
4071 4072 161.60
9091 9092 360.90
817 918 32.43
465 564 18.45
6977 7076 276.98
3895 3995 154.64
114 213 4.50
2659 2759 105.56
5784 5885 229.64
8270 8371 328.33
793 894 31.50
5119 5218 203.20
2886 2987 114.59
2567 2666 101.90
8387 8388 332.95
9647 9748 382.99
6287 6386 249.59
7616 7717 302.35
4831 4832 191.76
956 1057 37.96
8157 8256 323.82
4927 4928 195.57
2272 2273 90.18
3609 3708 143.25
9877 9978 392.13
2740 2841 108.78
6578 6677 261.14
8035 8135 318.98
2460 2461 97.64
3070 3170 121.88
1486 1587 59.01
6925 7025 274.91
407 507 16.14
9602 9702 381.18
1203 1204 47.72
8490 8589 337.05
4207 4208 166.98
1001 1101 39.72
7481 7581 297.00
4538 4539 180.13
4291 4292 170.34
325 425 12.89
2945 3046 116.92
4058 4157 161.09
1455 1456 57.74
247 248 9.78
2344 2444 93.05
6966 6967 276.53
8727 8828 346.46
4934 5033 195.86
3727 3826 147.94
997 1098 39.60
663 764 26.33
9260 9360 367.62
1003 1104 39.81
5559 5560 220.67
7387 7488 293.28
5499 5599 218.32
4525 4626 179.64
4184 4284 166.11
8508 8509 337.73
6734 6834 267.33
9098 9199 361.21
6234 6335 247.49
5501 5602 218.38
3347 3447 132.87
2889 2890 114.68
320 321 12.67
2299 2399 91.28
1037 1038 41.14
4459 4560 177.03
5788 5889 229.80
5875 5976 233.25
5055 5156 200.69
5338 5438 211.91
8725 8726 346.35
7709 7810 306.04
6710 6711 266.35
3539 3639 140.49
3981 4081 158.05
2161 2260 85.78
4036 4037 160.20
7639 7740 303.27
4679 4779 185.76
1743 1843 69.19
9178 9277 364.36
1263 1362 50.13
6772 6873 268.86
5605 5706 222.51
9717 9817 385.75
9898 9997 392.95
9798 9897 388.98
7579 7679 300.89
2874 2973 114.09
7501 7602 297.78
5121 5220 203.28
3713 3813 147.39
5398 5399 214.29
8459 8559 335.82
6475 6574 257.05
6665 6765 264.60
5801 5902 230.29
305 306 12.07
1399 1498 55.54
1785 1885 70.87
9374 9473 372.14
2049 2150 81.35
7452 7551 295.83
4824 4923 191.49
2743 2744 108.87
8392 8493 333.18
8562 8661 339.90
1906 1907 75.63
1527 1628 60.62
6071 6171 241.02
6475 6476 257.04
1857 1957 73.72
6206 6207 246.34
5856 5857 232.46
2683 2782 106.51
5903 5904 234.31
429 528 17.01
1168 1169 46.35
3265 3365 129.62
2845 2945 112.94
2010 2011 79.76
2440 2540 96.86
1287 1288 51.08
2456 2555 97.49
5945 6044 236.00
1721 1822 68.32
5779 5880 229.44
2987 3088 118.60
8882 8982 352.62
8428 8529 334.59
9178 9278 364.37
6050 6051 240.16
4961 4962 196.93
858 958 34.06
6375 6476 253.10
3433 3532 136.27
8575 8576 340.41
6334 6434 251.45
2458 2559 97.59
7240 7340 287.42
291 391 11.56
1842 1941 73.11
8158 8159 323.85
4783 4884 189.90
2068 2069 82.08
9290 9390 368.82
9895 9896 392.82
7433 7532 295.07
424 523 16.81
9371 9472 372.04
2286 2287 90.74
8950 9049 355.30
5472 5571 217.23
9509 9610 377.50
979 1079 38.87
1361 1362 54.01
9712 9812 385.55
4837 4838 192.00
6489 6590 257.63
3267 3367 129.70
8549 8648 339.38
4139 4238 164.30
403 404 15.96
5760 5761 228.65
2364 2465 93.86
2173 2174 86.25
9099 9100 361.22
2664 2665 105.74
826 925 32.77
7448 7547 295.67
5827 5828 231.30
258 357 10.23
5734 5833 227.62
3752 3753 148.93
2702 2802 107.25
9383 9384 372.49
7804 7805 309.78
4663 4763 185.12
6839 6940 271.51
6399 6499 254.05
3750 3751 148.85
5531 5631 219.57
3780 3879 150.06
84 185 3.35
6406 6505 254.29
2020 2120 80.18
3145 3246 124.86
6848 6949 271.87
6783 6882 269.28
2750 2849 109.16
6162 6261 244.62
39 138 1.53
5752 5853 228.36
8019 8020 318.32
3607 3706 143.17
8363 8364 331.99
8461 8462 335.88
6405 6406 254.24
2014 2015 79.92
1313 1412 52.10
6868 6968 272.66
3685 3784 146.29
6662 6763 264.49
3017 3116 119.75
8486 8587 336.91
8470 8471 336.24
413 512 16.37
2460 2559 97.65
8505 8605 337.63
9793 9893 388.79
560 561 22.21
5683 5783 225.62
8979 8980 356.45
7946 8047 315.46
7491 7592 297.41
3728 3729 147.97
497 597 19.74
6614 6715 262.57
5520 5619 219.12
6161 6261 244.59
8727 8728 346.43
8425 8524 334.45
7918 7919 314.31
1051 1052 41.70
6717 6718 266.63
7310 7411 290.20
7149 7150 283.79
9295 9395 369.02
8641 8642 343.02
297 398 11.81
8354 8355 331.63
9062 9161 359.75
767 867 30.45
9159 9258 363.60
1092 1193 43.37
1842 1843 73.10
4080 4081 161.96
9823 9923 389.96
9367 9468 371.88
865 965 34.34
2630 2731 104.41
8488 8489 336.96
6887 6888 273.40
1221 1322 48.47
4135 4234 164.14
4121 4220 163.58
3500 3599 138.94
7031 7132 279.13
4654 4755 184.77
2962 3063 117.60
8734 8834 346.73
7694 7793 305.45
7071 7170 280.71
3377 3476 134.06
4020 4119 159.57
5125 5225 203.45
9082 9083 360.54
7014 7015 278.42
1118 1217 44.36
6172 6173 245.01
9160 9161 363.63
6785 6885 269.37
7400 7499 293.77
8118 8218 322.27
5056 5057 200.70
4593 4693 182.35
1801 1802 71.47
7046 7147 279.73
9699 9798 385.05
5504 5604 218.49
1454 1554 57.72
4809 4910 190.91
626 726 24.84
3474 3575 137.93
9578 9679 380.26
7095 7096 281.66
894 995 35.51
1623 1722 64.41
2105 2204 83.54
2291 2391 90.96
333 432 13.20
3785 3885 150.27
4359 4458 173.04
6943 7042 275.62
3741 3841 148.51
2261 2360 89.75
1618 1619 64.20
565 666 22.44
8146 8246 323.39
3469 3570 137.73
9323 9423 370.11
3614 3714 143.46
3968 4069 157.54
3909 3910 155.15
4393 4493 174.41
2814 2913 111.69
9262 9263 367.68
5871 5970 233.07
8582 8683 340.72
6019 6118 238.93
454 553 18.01
3677 3777 145.98
6623 6624 262.90
4436 4535 176.09
3569 3570 141.67
2396 2495 95.12
283 284 11.22
3281 3380 130.25
6088 6089 241.68
1072 1172 42.56
6885 6984 273.33
421 521 16.70
6410 6510 254.46
2135 2236 84.76
7743 7844 307.40
2425 2426 96.24
2029 2129 80.54
