6400 25122
3683 3764 145.93
6105 6106 241.88
393 394 15.56
4282 4362 169.67
3318 3397 131.46
1930 1931 76.44
262 341 10.36
2044 2045 80.97
1681 1682 66.58
3217 3298 127.47
3730 3731 147.78
1915 1996 75.90
542 621 21.47
6190 6270 245.27
1757 1758 69.61
3208 3209 127.08
6281 6282 248.86
4711 4790 186.67
5069 5070 200.83
1200 1280 47.55
4822 4823 191.04
4201 4202 166.44
4416 4417 174.95
3017 3097 119.55
1564 1644 61.97
5253 5334 208.16
6158 6159 244.00
6233 6312 246.98
5640 5719 223.47
2166 2167 85.79
2854 2855 113.07
1646 1647 65.20
152 153 6.01
4141 4142 164.07
1730 1809 68.54
3783 3864 149.90
2236 2315 88.60
6206 6286 245.91
4462 4542 176.81
6114 6193 242.25
764 843 30.26
1477 1478 58.50
5855 5856 231.97
2785 2786 110.34
4542 4621 179.97
1753 1833 69.47
2808 2887 111.24
356 435 14.09
3645 3646 144.41
4300 4380 170.39
2614 2693 103.57
1588 1589 62.91
3988 4068 158.03
3665 3744 145.22
4157 4236 164.72
3211 3212 127.20
5797 5877 229.70
6238 6318 247.19
2382 2461 94.38
3187 3266 126.28
1190 1271 47.17
1971 2051 78.10
6229 6309 246.83
3578 3659 141.79
6129 6210 242.87
708 787 28.05
5402 5483 214.06
3508 3589 139.02
4036 4117 159.93
2708 2789 107.32
3331 3332 131.97
4442 4521 176.00
3787 3788 150.03
4636 4717 183.72
3845 3846 152.32
3501 3580 138.72
4281 4362 169.64
6213 6293 246.19
3551 3630 140.69
431 510 17.06
742 821 29.38
2568 2647 101.73
3192 3271 126.48
3056 3136 121.08
4853 4854 192.28
2356 2357 93.33
6303 6382 249.75
5427 5507 215.05
6103 6104 241.80
4920 4921 194.93
4488 4568 177.82
4720 4800 187.03
846 925 33.51
4459 4538 176.68
1022 1103 40.51
5526 5527 218.93
6204 6285 245.84
930 931 36.83
2405 2486 95.29
4636 4637 183.69
1947 1948 77.12
1519 1598 60.19
1608 1687 63.69
4552 4633 180.39
4326 4405 171.39
178 179 7.02
3048 3049 120.74
1027 1106 40.69
2589 2669 102.58
5067 5148 200.78
5346 5425 211.83
75 156 2.99
3304 3383 130.90
4209 4290 166.79
5989 6068 237.31
1033 1113 40.94
255 335 10.09
6147 6148 243.56
1272 1352 50.41
4511 4512 178.72
4594 4595 182.01
4613 4694 182.80
2667 2668 105.65
4004 4085 158.65
6236 6315 247.10
928 1007 36.76
280 281 11.07
132 213 5.24
3245 3246 128.56
6203 6204 245.77
4195 4196 166.20
2250 2330 89.14
6209 6289 246.03
123 203 4.87
1513 1594 59.97
421 502 16.68
1731 1811 68.59
4604 4683 182.42
646 725 25.57
2046 2125 81.06
1559 1560 61.75
5900 5979 233.78
4634 4714 183.63
441 521 17.47
944 945 37.39
877 957 34.76
2702 2781 107.06
1304 1384 51.66
5403 5483 214.09
4536 4617 179.75
1503 1583 59.56
5127 5128 203.12
3370 3449 133.51
3967 3968 157.17
5979 6060 236.93
4199 4200 166.36
2220 2301 87.98
2469 2550 97.85
1777 1778 70.38
1855 1934 73.48
4696 4775 186.07
4120 4200 163.25
1047 1048 41.45
3291 3372 130.40
390 391 15.44
4498 4499 178.20
6096 6177 241.55
968 969 38.32
1278 1358 50.65
3253 3333 128.90
2226 2305 88.20
2594 2674 102.78
4112 4191 162.92
4047 4126 160.35
1472 1551 58.31
5195 5276 205.87
4744 4825 187.98
6199 6279 245.63
2771 2772 109.78
1876 1955 74.32
1612 1691 63.85
2632 2633 104.28
5755 5834 228.04
4721 4722 187.04
2368 2447 93.82
5232 5313 207.32
4191 4272 166.07
3205 3285 126.98
2331 2410 92.34
3833 3834 151.87
3588 3669 142.19
561 562 22.20
5277 5358 209.12
514 515 20.34
947 948 37.51
677 757 26.82
4847 4927 192.06
1924 2003 76.21
4234 4314 167.78
5958 5959 236.06
4420 4501 175.14
2907 2987 115.18
3611 3691 143.07
6165 6245 244.27
1354 1434 53.66
5512 5592 218.42
3548 3628 140.58
5425 5505 214.97
4067 4148 161.17
4312 4393 170.88
2452 2453 97.14
5750 5751 227.83
4318 4319 171.09
2909 2910 115.24
4604 4685 182.44
3239 3319 128.34
3275 3356 129.79
673 753 26.66
4081 4082 161.68
1752 1831 69.42
1504 1505 59.58
3815 3816 151.15
1080 1161 42.80
3028 3109 120.00
530 611 21.01
4892 4971 193.82
3383 3384 134.02
1686 1767 66.80
3033 3112 120.18
3183 3264 126.14
3955 4035 156.71
2622 2702 103.90
4961 4962 196.55
2363 2442 93.62
6009 6088 238.08
4236 4317 167.87
2954 3033 117.05
4008 4089 158.81
2782 2863 110.25
2858 2937 113.24
5192 5272 205.74
919 998 36.40
1911 1992 75.74
3077 3078 121.90
4216 4297 167.07
3205 3206 126.96
601 681 23.81
1534 1615 60.78
2026 2106 80.27
2772 2773 109.82
3672 3752 145.51
5196 5275 205.89
1535 1536 60.79
4843 4923 191.90
5456 5457 216.16
3799 3878 150.52
3381 3462 133.97
654 655 25.88
2775 2776 109.94
5703 5704 225.95
2754 2835 109.13
5071 5151 200.93
4915 4995 194.75
3150 3231 124.82
4627 4707 183.35
2356 2437 93.36
4221 4222 167.24
6125 6206 242.71
3290 3369 130.34
1830 1909 72.51
1572 1651 62.28
174 175 6.86
1908 1988 75.61
127 208 5.04
4855 4936 192.39
5630 5709 223.07
2983 3063 118.19
576 577 22.79
2533 2614 100.38
5717 5797 226.53
509 589 20.16
3746 3826 148.44
1044 1123 41.34
2077 2156 82.30
2660 2661 105.37
4823 4903 191.10
3342 3343 132.41
6011 6092 238.18
4370 4371 173.14
2809 2888 111.28
4086 4166 161.89
5157 5238 204.35
4035 4115 159.88
3046 3047 120.66
1153 1233 45.68
365 444 14.45
3060 3141 121.25
2344 2424 92.87
3117 3198 123.53
5743 5744 227.55
9 88 0.33
1756 1757 69.57
780 860 30.91
2520 2601 99.86
1875 1876 74.27
4717 4797 186.92
5074 5155 201.06
4781 4782 189.43
4659 4660 184.58
1780 1781 70.50
2937 3017 116.38
1653 1654 65.48
4697 4776 186.11
1480 1561 58.65
4857 4858 192.44
4856 4936 192.42
5362 5363 212.43
4506 4585 178.53
3222 3301 127.65
3253 3254 128.88
1502 1583 59.53
295 375 11.69
2959 3038 117.25
5058 5137 200.40
954 1034 37.81
1497 1498 59.30
5019 5099 198.88
3760 3840 148.99
5801 5802 229.84
1485 1565 58.84
3807 3886 150.84
2578 2659 102.15
5789 5790 229.36
4095 4176 162.26
762 842 30.19
965 966 38.20
5155 5235 204.26
1323 1403 52.42
2926 3007 115.95
2894 2974 114.66
4435 4515 175.73
2757 2838 109.25
5636 5715 223.31
3749 3829 148.56
2214 2295 87.74
4431 4510 175.56
636 716 25.21
1618 1619 64.08
1947 2028 77.15
231 312 9.17
2739 2820 108.53
6236 6317 247.12
4940 5021 195.76
3855 3935 152.74
5866 5945 232.42
2779 2860 110.13
1221 1301 48.37
2664 2743 105.54
617 696 24.44
3987 4067 157.99
2207 2287 87.45
4479 4559 177.49
3051 3130 120.87
5536 5615 219.34
5405 5485 214.17
3439 3520 136.29
1881 1961 74.53
1847 1927 73.17
2724 2804 107.92
142 221 5.62
5295 5374 209.79
1130 1209 44.75
1303 1384 51.63
5729 5730 226.99
3257 3337 129.06
6111 6191 242.14
2845 2846 112.71
330 410 13.06
3627 3628 143.69
5153 5232 204.17
286 367 11.34
2069 2070 81.97
2402 2403 95.14
137 216 5.42
1225 1305 48.53
2244 2324 88.90
5807 5888 230.11
1687 1768 66.84
1523 1603 60.33
6323 6324 250.46
5778 5779 228.92
5090 5171 201.70
690 769 27.33
67 148 2.67
2231 2232 88.39
6359 6360 250.82
4621 4701 183.11
2965 3044 117.46
2089 2090 82.74
3742 3822 148.28
3804 3805 150.71
4077 4078 161.54
2889 2890 114.44
3266 3345 129.41
5015 5096 198.73
3438 3439 136.22
928 929 36.75
4477 4557 177.41
3558 3638 140.98
3611 3690 143.06
1248 1327 49.44
541 622 21.45
4068 4149 161.21
5836 5917 231.27
4742 4823 187.90
3285 3365 130.15
3020 3100 119.67
4940 5020 195.75
2582 2583 102.28
1076 1077 42.61
4241 4322 168.04
4014 4094 159.04
5355 5435 212.20
5067 5147 200.77
4304 4305 170.53
3289 3368 130.30
5210 5289 206.42
6166 6167 244.29
1078 1079 42.69
4079 4160 161.65
2544 2625 100.82
898 979 35.58
4055 4135 160.68
91 172 3.60
4259 4260 168.73
437 517 17.31
4870 4950 192.98
4427 4507 175.41
5556 5557 220.13
4463 4464 176.83
4993 4994 197.82
3868 3948 153.26
2335 2415 92.51
544 545 21.54
1665 1744 65.97
2063 2142 81.74
5338 5419 211.53
1409 1490 55.84
6282 6283 248.90
4045 4124 160.27
701 781 27.78
4449 4450 176.27
5335 5336 211.38
1080 1081 42.77
441 520 17.46
5097 5177 201.97
1427 1506 56.54
3193 3273 126.53
798 879 31.64
6182 6263 244.96
4888 4968 193.67
3333 3414 132.08
917 997 36.33
637 718 25.26
3958 3959 156.81
5682 5762 225.13
4952 4953 196.21
4831 4912 191.43
1136 1215 44.99
2802 2881 111.00
5326 5327 211.02
5119 5199 202.85
5653 5733 224.00
3584 3663 142.01
4542 4543 179.96
1089 1168 43.14
1422 1501 56.34
600 679 23.76
4158 4159 164.75
566 645 22.40
254 333 10.04
1598 1677 63.32
3426 3427 135.74
5724 5804 226.81
4893 4974 193.88
736 737 29.13
1320 1401 52.31
5966 5967 236.38
4748 4749 188.11
1810 1891 71.73
2467 2546 97.75
1737 1817 68.83
4743 4822 187.92
1679 1680 66.52
4468 4548 177.05
4940 4941 195.73
2654 2735 105.16
4775 4855 189.21
5551 5631 219.95
1698 1699 67.25
2946 3025 116.73
5795 5876 229.63
5829 5909 230.98
1983 2062 78.57
3229 3310 127.95
1448 1449 57.34
351 431 13.90
2977 2978 117.93
569 650 22.54
3438 3518 136.24
1779 1860 70.49
3789 3868 150.12
5051 5052 200.11
5567 5646 220.58
3793 3874 150.30
2294 2375 90.91
4524 4603 179.25
2576 2655 102.05
5314 5315 210.54
3976 4055 157.54
6235 6315 247.07
2634 2713 104.37
4311 4391 170.83
3340 3421 132.36
4259 4339 168.75
5315 5394 210.59
4092 4171 162.12
1869 1950 74.06
1383 1464 54.80
4038 4119 160.01
969 1050 38.39
232 233 9.18
1471 1472 58.26
2327 2408 92.20
4249 4330 168.36
2806 2885 111.16
5620 5699 222.67
2648 2727 104.90
5599 5679 221.87
4642 4721 183.91
802 883 31.77
1952 2032 77.34
3627 3706 143.70
1750 1829 69.34
2948 3027 116.81
2425 2505 96.08
615 695 24.37
4692 4772 185.92
211 292 8.37
1793 1873 71.04
959 1039 38.01
6266 6346 248.28
2433 2513 96.40
4305 4385 170.59
1310 1389 51.89
697 776 27.61
5612 5691 222.35
5199 5279 206.02
4153 4154 164.55
3246 3325 128.61
4090 4169 162.04
1997 2078 79.15
2208 2289 87.50
1759 1838 69.70
830 831 32.86
4813 4814 190.68
1392 1473 55.16
3237 3238 128.24
6020 6101 238.54
438 439 17.33
4366 4445 172.99
1215 1296 48.14
197 276 7.79
1675 1755 66.38
2723 2802 107.87
4983 5064 197.45
597 677 23.65
1556 1636 61.65
408 489 16.16
4136 4215 163.88
2521 2600 99.88
1129 1209 44.72
1053 1133 41.71
4933 5013 195.47
3603 3682 142.74
1956 2035 77.49
4955 5035 196.35
3237 3318 128.27
1017 1098 40.31
1738 1819 68.88
1297 1376 51.37
3296 3376 130.59
1633 1712 64.69
4877 4878 193.24
4100 4101 162.43
1430 1509 56.66
5793 5872 229.53
388 467 15.37
2329 2330 92.25
2329 2409 92.27
5246 5325 207.86
3347 3348 132.61
221 222 8.74
847 928 33.57
5788 5789 229.32
3884 3965 153.91
1436 1437 56.89
4688 4769 185.77
1087 1167 43.07
3654 3734 144.79
4502 4583 178.39
995 1075 39.42
737 818 29.20
4151 4231 164.49
3354 3355 132.89
1826 1907 72.37
2706 2785 107.22
5975 5976 236.74
3408 3409 135.02
4430 4510 175.53
1184 1264 46.92
4219 4299 167.18
5061 5140 200.52
283 363 11.21
1167 1168 46.22
2548 2549 100.95
965 1044 38.21
5064 5144 200.65
2901 2981 114.94
4715 4716 186.82
1669 1748 66.13
5087 5167 201.57
256 257 10.11
2731 2811 108.20
2959 3039 117.26
1318 1319 52.20
4412 4492 174.81
2665 2744 105.58
2322 2401 91.98
5741 5742 227.47
1909 1990 75.66
3577 3656 141.73
5489 5569 217.50
2379 2460 94.28
2315 2316 91.72
6182 6183 244.93
2438 2518 96.60
617 618 24.43
3539 3540 140.20
5397 5476 213.84
2961 3042 117.32
38 119 1.51
3034 3113 120.22
4369 4448 173.11
952 953 37.71
989 1069 39.18
5401 5480 214.00
2819 2898 111.68
2047 2128 81.12
1118 1199 44.32
3372 3452 133.60
4260 4341 168.80
3072 3151 121.71
5073 5152 201.00
884 964 35.01
3012 3092 119.35
4766 4847 188.86
19 98 0.73
1240 1321 49.14
4251 4331 168.43
5086 5165 201.52
3196 3277 126.66
2473 2553 98.00
2535 2616 100.46
6015 6095 238.33
4082 4162 161.73
1892 1972 74.97
4053 4133 160.60
515 594 20.39
5015 5095 198.72
5322 5402 210.88
4707 4788 186.53
3247 3326 128.65
3212 3292 127.26
61 62 2.40
2322 2323 91.97
2474 2553 98.03
5415 5494 214.56
4930 5009 195.34
5223 5224 206.93
3220 3221 127.56
2288 2369 90.67
4928 5007 195.26
1731 1810 68.58
2823 2824 111.83
5507 5508 218.20
939 940 37.19
2776 2857 110.01
2280 2361 90.35
5197 5277 205.94
4397 4476 174.23
4789 4869 189.77
2299 2379 91.10
1155 1234 45.75
4498 4578 178.22
2844 2924 112.69
4121 4201 163.29
6197 6276 245.54
6299 6300 249.58
2019 2100 80.00
3572 3652 141.54
5232 5312 207.31
6397 6398 251.20
2092 2173 82.89
1587 1588 62.87
2251 2332 89.19
1139 1219 45.12
3498 3579 138.62
5969 6049 236.52
6255 6336 247.85
2370 2371 93.89
1709 1788 67.70
4516 4597 178.95
4779 4860 189.38
5061 5062 200.51
229 308 9.07
2232 2233 88.43
3378 3379 133.82
5610 5691 222.29
1847 1928 73.18
4710 4789 186.63
5652 5731 223.95
3149 3230 124.78
5246 5327 207.88
5273 5354 208.96
6045 6126 239.54
858 938 34.00
3864 3865 153.08
3200 3279 126.79
4127 4206 163.52
2982 3062 118.15
2070 2149 82.02
2009 2010 79.57
2963 2964 117.37
2695 2775 106.79
5862 5863 232.25
6127 6206 242.77
6049 6129 239.69
3766 3845 149.20
5226 5305 207.06
3341 3422 132.40
4386 4466 173.80
3791 3871 150.21
885 886 35.03
4475 4476 177.31
3297 3298 130.61
710 791 28.15
6234 6235 247.01
4304 4383 170.54
1381 1461 54.71
205 284 8.11
5260 5341 208.44
306 307 12.11
107 186 4.22
4950 5030 196.15
4238 4239 167.92
2751 2831 109.00
103 184 4.08
4 84 0.14
659 738 26.09
6304 6384 249.80
2372 2451 93.98
225 305 8.92
6024 6105 238.70
2941 3020 116.53
548 627 21.71
1737 1738 68.81
5857 5937 232.07
67 146 2.65
2387 2468 94.60
2218 2299 87.90
3062 3142 121.32
6030 6109 238.92
867 948 34.37
1065 1144 42.18
4392 4471 174.03
747 828 29.60
5459 5539 216.30
2141 2221 84.84
752 833 29.80
3519 3600 139.46
973 1053 38.54
5303 5304 210.10
4443 4524 176.06
358 437 14.17
5946 5947 235.58
5572 5653 220.80
2323 2404 92.04
4342 4421 172.03
1491 1572 59.09
2153 2234 85.33
3562 3563 141.12
1819 1900 72.09
5285 5365 209.40
5868 5869 232.49
772 852 30.59
2082 2162 82.48
4907 4908 194.41
4729 4809 187.37
6293 6374 249.37
554 555 21.94
5215 5294 206.62
4155 4236 164.66
735 815 29.11
3835 3914 151.96
5663 5743 224.40
6085 6086 241.08
5868 5948 232.51
1802 1882 71.40
1301 1380 51.53
5557 5637 220.19
2463 2543 97.60
4924 5003 195.10
5332 5412 211.28
4648 4729 184.17
4078 4159 161.61
5253 5254 208.13
2562 2643 101.51
715 795 28.34
1317 1318 52.16
349 428 13.81
2543 2544 100.75
555 634 21.99
2265 2346 89.75
3270 3351 129.59
5645 5724 223.67
778 859 30.84
2453 2454 97.18
7 86 0.25
639 719 25.33
3364 3445 133.29
3983 4064 157.84
2296 2375 90.97
4939 5018 195.70
3827 3906 151.64
5101 5181 202.13
3561 3562 141.08
2353 2432 93.22
179 260 7.09
5845 5925 231.59
6157 6158 243.96
5577 5658 221.00
645 726 25.55
1037 1117 41.10
5700 5779 225.84
3543 3544 140.36
3073 3152 121.75
6000 6079 237.74
1949 1950 77.20
5662 5741 224.35
870 871 34.46
3981 4060 157.74
69 70 2.72
481 562 19.05
3894 3973 154.29
175 254 6.91
877 956 34.75
2272 2273 90.00
157 238 6.24
4560 4640 180.69
1590 1669 63.00
5068 5148 200.81
1195 1274 47.35
6319 6399 250.40
1548 1628 61.33
5114 5193 202.64
1183 1262 46.87
290 369 11.48
2099 2179 83.16
2383 2464 94.44
1340 1341 53.08
690 771 27.35
5641 5722 223.53
2134 2214 84.56
3532 3533 139.92
2992 3073 118.56
2826 2907 111.98
5006 5085 198.35
2678 2679 106.09
2545 2626 100.86
4707 4708 186.50
406 486 16.07
5967 6048 236.45
2856 2857 113.15
4155 4156 164.63
1604 1605 63.52
3117 3196 123.51
5694 5774 225.61
2436 2516 96.52
4957 5038 196.44
3331 3411 131.99
5972 5973 236.62
2460 2541 97.49
5692 5773 225.54
373 454 14.79
369 370 14.60
3216 3295 127.41
3786 3866 150.01
1261 1341 49.97
510 590 20.20
5952 6032 235.84
3943 3944 156.21
2367 2368 93.77
3730 3809 147.79
5690 5691 225.43
3095 3175 122.64
3047 3128 120.73
4913 4914 194.65
1474 1554 58.40
4672 4751 185.11
931 1010 36.88
6089 6170 241.27
1643 1724 65.11
186 265 7.35
2801 2881 110.97
2787 2867 110.44
5502 5581 218.01
4051 4132 160.53
1710 1791 67.76
3464 3465 137.23
1425 1506 56.48
3514 3515 139.23
3023 3024 119.77
2138 2218 84.72
5143 5224 203.79
5136 5215 203.49
3175 3255 125.81
587 667 23.25
4492 4573 177.99
3580 3581 141.84
6193 6272 245.38
2839 2918 112.48
435 514 17.22
3871 3950 153.37
4895 4974 193.94
3131 3211 124.05
4569 4649 181.03
4606 4685 182.50
5085 5164 201.48
2256 2335 89.37
1152 1233 45.65
4435 4436 175.71
5203 5282 206.14
5402 5482 214.05
619 699 24.53
5484 5565 217.31
5336 5415 211.43
1317 1397 52.18
5889 5890 233.33
4896 4977 194.00
892 971 35.32
1196 1277 47.41
1592 1593 63.07
84 85 3.29
153 234 6.08
3416 3417 135.34
925 1005 36.65
6316 6396 250.28
4463 4543 176.85
5704 5705 225.99
1943 2022 76.97
4888 4967 193.66
3981 4061 157.75
419 420 16.57
94 95 3.69
6042 6121 239.40
4005 4084 158.67
796 877 31.56
4398 4399 174.26
689 769 27.30
2030 2031 80.41
4033 4034 159.78
3674 3754 145.59
5569 5570 220.65
3571 3650 141.49
1457 1537 57.72
4929 5008 195.30
3500 3501 138.67
2207 2286 87.44
616 697 24.42
1681 1761 66.59
4397 4478 174.25
5318 5399 210.73
5532 5612 219.19
5988 6069 237.29
4971 5051 196.96
2533 2613 100.37
3748 3749 148.50
303 384 12.02
729 809 28.87
5731 5810 227.08
4178 4258 165.54
1784 1865 70.69
126 127 4.97
4045 4126 160.29
1126 1205 44.59
488 569 19.33
1794 1873 71.07
724 804 28.67
5876 5957 232.84
5553 5632 220.02
3519 3599 139.45
2599 2680 102.99
1951 2031 77.30
1998 2078 79.18
3783 3863 149.89
3410 3489 135.11
2653 2654 105.09
576 655 22.80
4064 4144 161.04
2175 2255 86.17
1390 1470 55.07
1113 1193 44.11
1975 2056 78.27
4667 4746 184.91
1562 1641 61.88
4184 4263 165.77
3904 3985 154.71
6074 6075 240.67
3897 3977 154.42
1557 1637 61.69
4100 4181 162.46
5737 5817 227.33
2397 2398 94.97
871 951 34.52
334 415 13.23
96 177 3.80
355 434 14.05
4447 4527 176.21
4307 4308 170.65
2110 2191 83.61
4456 4457 176.55
345 346 13.64
847 926 33.55
1980 1981 78.44
5037 5116 199.59
4294 4374 170.15
4037 4117 159.96
1886 1967 74.74
2385 2464 94.50
5615 5695 222.48
948 1028 37.57
1368 1369 54.17
4672 4752 185.12
1968 1969 77.96
3734 3735 147.94
2236 2237 88.59
4882 4963 193.44
2164 2165 85.71
6181 6262 244.92
1058 1137 41.90
997 998 39.48
1927 2006 76.33
3233 3314 128.11
5974 6054 236.72
2233 2312 88.48
1693 1772 67.06
1286 1366 50.94
4505 4506 178.48
1096 1097 43.41
5061 5142 200.54
5796 5875 229.65
3083 3164 122.17
2739 2819 108.52
2751 2830 108.99
3159 3240 125.18
1906 1987 75.54
532 612 21.08
1089 1169 43.15
681 761 26.98
6275 6355 248.64
1341 1422 53.15
4182 4261 165.69
5820 5900 230.62
2699 2778 106.94
4343 4344 172.06
2450 2529 97.07
1398 1399 55.37
5669 5749 224.64
4263 4343 168.91
5060 5139 200.48
4357 4437 172.64
3090 3171 122.45
2554 2633 101.20
961 1042 38.07
817 897 32.36
1620 1699 64.17
6177 6178 244.73
1500 1501 59.42
84 163 3.30
2507 2588 99.34
4348 4429 172.29
2595 2676 102.83
4964 5043 196.67
6058 6059 240.03
5825 5904 230.81
4742 4821 187.88
1054 1055 41.73
16 96 0.62
2992 3071 118.54
2730 2811 108.17
2278 2359 90.27
1324 1404 52.46
419 500 16.60
6018 6019 238.43
977 978 38.68
4016 4097 159.13
5178 5258 205.18
4804 4885 190.35
2956 3035 117.13
3869 3870 153.28
643 722 25.45
2525 2605 100.05
352 433 13.95
1520 1600 60.23
3607 3608 142.89
4862 4941 192.65
5964 6044 236.32
1441 1442 57.07
4907 4986 194.42
6095 6176 241.51
1337 1418 52.99
1989 2070 78.83
901 981 35.69
1191 1271 47.20
1242 1323 49.22
4136 4216 163.89
66 147 2.63
5531 5611 219.15
5315 5396 210.61
5256 5257 208.25
3937 4017 155.99
6016 6097 238.38
1404 1484 55.63
5032 5112 199.40
4513 4593 178.82
2663 2664 105.49
2151 2152 85.22
6078 6159 240.86
2326 2405 92.14
3668 3748 145.35
346 426 13.70
4769 4848 188.96
522 601 20.67
1322 1403 52.39
2414 2494 95.64
700 779 27.73
5146 5227 203.91
1298 1379 51.43
5415 5495 214.57
3593 3673 142.38
64 145 2.55
6183 6264 245.00
3604 3683 142.78
115 116 4.53
2500 2501 99.03
3637 3717 144.11
3105 3184 123.03
495 574 19.59
4407 4408 174.59
1807 1887 71.60
1785 1866 70.73
1233 1314 48.86
1585 1664 62.80
242 322 9.57
5345 5426 211.81
4757 4837 188.49
3736 3815 148.03
3179 3260 125.98
847 848 33.54
4838 4839 191.68
950 951 37.63
5042 5123 199.78
1567 1568 62.07
1438 1518 56.99
4278 4358 169.51
1872 1951 74.16
1177 1256 46.63
3314 3393 131.30
4160 4239 164.83
4886 4966 193.59
3976 4056 157.55
2493 2574 98.78
4689 4768 185.79
134 135 5.29
3980 4060 157.71
5550 5551 219.89
4730 4731 187.39
4021 4101 159.32
2420 2421 95.86
3255 3334 128.97
4180 4181 165.60
780 781 30.89
4826 4907 191.23
6289 6370 249.21
6284 6364 249.00
1649 1729 65.34
1368 1449 54.20
489 568 19.35
2746 2747 108.78
2306 2307 91.36
3040 3120 120.46
1621 1702 64.23
2512 2591 99.52
1471 1550 58.27
4840 4921 191.79
2329 2408 92.26
4715 4796 186.85
3643 3723 144.35
2043 2124 80.96
5151 5231 204.10
5054 5134 200.25
155 234 6.14
3584 3585 142.00
6247 6328 247.53
3930 4009 155.70
330 331 13.04
3997 3998 158.37
1537 1617 60.89
1781 1860 70.55
294 374 11.65
1208 1209 47.83
2971 3050 117.70
2131 2132 84.42
2037 2038 80.69
1222 1223 48.39
5330 5411 211.21
1488 1568 58.96
518 597 20.51
4814 4895 190.75
3771 3851 149.41
5580 5581 221.09
4932 5012 195.43
2410 2411 95.46
1203 1283 47.65
2525 2526 100.03
2933 3012 116.21
5656 5657 224.10
540 620 21.40
5077 5078 201.15
1333 1414 52.83
3069 3150 121.61
2151 2231 85.24
5718 5799 226.58
3344 3424 132.51
386 387 15.28
5272 5352 208.91
4419 4498 175.08
4903 4982 194.26
1369 1448 54.22
3237 3316 128.25
2704 2785 107.16
4419 4500 175.10
3975 3976 157.49
358 438 14.18
4237 4317 167.90
3160 3241 125.22
1238 1317 49.04
5432 5513 215.26
586 667 23.22
4374 4455 173.33
4836 4916 191.62
3258 3339 129.11
2355 2356 93.29
6237 6317 247.15
5190 5270 205.66
2655 2656 105.17
3986 3987 157.93
299 300 11.83
2417 2497 95.76
2837 2918 112.42
2136 2217 84.65
5009 5088 198.47
1378 1379 54.57
408 409 16.13
1886 1966 74.73
4851 4852 192.20
5506 5507 218.16
1688 1767 66.86
6123 6204 242.63
3693 3694 146.30
4116 4197 163.10
410 489 16.22
1176 1256 46.60
497 576 19.67
4247 4248 168.25
2337 2416 92.58
3206 3286 127.02
2494 2574 98.81
2345 2426 92.92
2238 2319 88.70
3394 3475 134.49
1753 1832 69.46
2731 2732 108.18
532 613 21.09
236 317 9.37
2437 2516 96.55
1854 1855 73.43
5004 5005 198.26
441 442 17.45
1961 2041 77.70
2418 2498 95.80
4964 5044 196.68
3717 3797 147.28
5325 5406 211.01
5751 5830 227.88
2039 2120 80.80
342 423 13.55
6297 6376 249.51
1157 1236 45.83
3755 3836 148.81
1863 1943 73.81
3553 3632 140.77
5777 5778 228.88
5552 5631 219.98
4355 4436 172.57
2596 2597 102.84
2414 2495 95.65
3470 3549 137.48
4980 5060 197.32
3129 3208 123.96
5496 5576 217.78
6076 6156 240.77
5998 5999 237.66
6228 6309 246.80
6270 6349 248.43
3868 3869 153.24
404 485 16.00
914 993 36.20
2859 2860 113.27
4457 4536 176.60
5542 5622 219.59
5971 6052 236.61
3969 4048 157.26
2957 3038 117.19
964 1043 38.17
6256 6257 247.86
3924 3925 155.45
6184 6265 245.04
5471 5472 216.76
3868 3947 153.25
2621 2702 103.87
4739 4819 187.77
2344 2345 92.85
1963 1964 77.76
6270 6351 248.45
4920 4999 194.94
4013 4093 159.00
5761 5762 228.25
2783 2862 110.27
3474 3555 137.66
4095 4096 162.23
3719 3800 147.37
1358 1439 53.83
6001 6081 237.77
5810 5891 230.23
2547 2627 100.93
1079 1158 42.74
5902 5981 233.86
4728 4809 187.34
5375 5456 212.98
5297 5298 209.86
4515 4596 178.91
3058 3139 121.17
5908 5909 234.09
6278 6279 248.74
209 210 8.26
1433 1513 56.79
1606 1687 63.63
1661 1662 65.80
1413 1494 56.00
5172 5252 204.94
3150 3229 124.80
2512 2593 99.54
2090 2169 82.79
5411 5490 214.40
794 873 31.46
4174 4254 165.38
4107 4186 162.72
2535 2614 100.44
656 736 25.98
195 275 7.72
6162 6241 244.14
4186 4187 165.84
4137 4138 163.91
4549 4630 180.27
3107 3187 123.12
2810 2889 111.32
1555 1556 61.59
4984 5065 197.49
148 229 5.88
4766 4846 188.85
3766 3846 149.21
5829 5908 230.97
172 252 6.80
5033 5112 199.43
47 128 1.87
2245 2325 88.94
1612 1693 63.87
250 330 9.89
5711 5712 226.27
4994 4995 197.86
5652 5733 223.97
940 1020 37.25
3735 3814 147.99
5734 5813 227.20
3227 3307 127.86
2695 2776 106.80
226 307 8.97
1368 1447 54.18
1232 1312 48.81
4705 4784 186.43
5135 5216 203.47
196 197 7.74
3785 3865 149.97
1885 1965 74.69
3346 3347 132.57
1146 1147 45.38
4894 4974 193.91
1140 1219 45.15
5358 5438 212.32
3632 3633 143.89
3328 3409 131.88
4404 4483 174.48
5329 5330 211.14
1759 1839 69.71
755 835 29.91
2122 2203 84.09
3947 4026 156.38
289 369 11.45
6347 6348 250.70
2334 2414 92.47
883 964 34.98
